web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
,06/03/2023,12/06/2023,13/06/2023,154,154,Chambre Double,,Maison Doron,Beaufort,,24
,06/03/2023,12/06/2023,13/06/2023,135,135,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,24
,06/03/2023,12/06/2023,13/06/2023,173,173,Chambre sur la Montagne,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,24
,06/03/2023,12/06/2023,13/06/2023,117,117,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,24
,06/03/2023,12/06/2023,13/06/2023,93,93,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,24
,06/03/2023,12/06/2023,13/06/2023,122,122,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,24
,06/03/2023,12/06/2023,13/06/2023,114,114,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,24
,06/03/2023,12/06/2023,13/06/2023,445,445,Appartement Village,,Flocons de Sel,Megève,,24
,06/03/2023,12/06/2023,13/06/2023,133,133,Chambre Simple,,Auberge de Costaroche,Albertville,,24
,06/03/2023,12/06/2023,13/06/2023,59,59,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,24
,06/03/2023,12/06/2023,13/06/2023,109,109,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,24
,06/03/2023,12/06/2023,13/06/2023,111,111,Chambre Double Classique,,La Ferme du Golf,Megève,,24
,06/03/2023,12/06/2023,13/06/2023,202,202,Chambre Double Confort,,Coeur de Megève,Megève,,24
,06/03/2023,12/06/2023,13/06/2023,130,130,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,24
,06/03/2023,12/06/2023,13/06/2023,93,93,Chambre Double,,Albert 1er,Albertville,,24
,06/03/2023,12/06/2023,13/06/2023,605,605,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,24
,06/03/2023,12/06/2023,13/06/2023,199,199,Suite Supérieure ,,Les Loges Blanches,Megève,,24
,06/03/2023,12/06/2023,13/06/2023,81,81,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,24
,06/03/2023,12/06/2023,13/06/2023,194,194,Chambre Double ou Lits Jumeaux,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,24
,06/03/2023,12/06/2023,13/06/2023,137,137,Chambre Lits Jumeaux,,Chalet-hôtel Gai Soleil,Les Contamines-Montjoie,,24
,06/03/2023,12/06/2023,13/06/2023,93,93,Chambre Double Standard,,Brit Hotel Florimont,Saint-Ferréol,,24
,06/03/2023,12/06/2023,13/06/2023,499,499,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,24
,06/03/2023,12/06/2023,13/06/2023,178,178,Chambre Double Confort,,"Hôtel Restaurant ""Les Sapins"" Wellness & Gourmet",Manigod,,24
,06/03/2023,12/06/2023,13/06/2023,213,213,Chambre Lits Jumeaux,,Aux Ducs de Savoie,Combloux,,24
,06/03/2023,12/06/2023,13/06/2023,113,113,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,24
,06/03/2023,12/06/2023,13/06/2023,79,79,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,24
