web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
,02/03/2023,23/10/2023,26/10/2023,471,471,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,43
,02/03/2023,23/10/2023,26/10/2023,1155,1155,Chambre Double Supérieure,,Flocons de Sel,Megève,,43
,02/03/2023,23/10/2023,26/10/2023,350,350,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,43
,02/03/2023,23/10/2023,26/10/2023,606,606,Chambre Double Confort,,Coeur de Megève,Megève,,43
,02/03/2023,23/10/2023,26/10/2023,1500,1500,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,43
,02/03/2023,23/10/2023,26/10/2023,371,371,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,43
,02/03/2023,23/10/2023,26/10/2023,279,279,Chambre Double,,Albert 1er,Albertville,,43
,02/03/2023,23/10/2023,26/10/2023,1383,1383,Chambre Double Club,,Les Fermes de Marie,Megève,,43
,02/03/2023,23/10/2023,26/10/2023,187,187,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,43
,02/03/2023,23/10/2023,26/10/2023,271,271,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,43
,02/03/2023,23/10/2023,26/10/2023,1496,1496,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,43
,02/03/2023,23/10/2023,26/10/2023,324,324,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,43
,02/03/2023,23/10/2023,26/10/2023,236,236,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,43
,02/03/2023,23/10/2023,26/10/2023,299,299,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,43
,02/03/2023,23/10/2023,26/10/2023,188,188,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,43
,02/03/2023,23/10/2023,26/10/2023,234,234,Chambre Double Économique,,Hotel Christiania,La Clusaz,,43
,02/03/2023,23/10/2023,26/10/2023,173,173,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,43
,02/03/2023,23/10/2023,26/10/2023,221,221,Chambre Double Standard,,Les Airelles,La Clusaz,,43
,02/03/2023,23/10/2023,26/10/2023,554,554,Chambre Double ou Lits Jumeaux,,Hôtel Restaurant La Ferme de Cupelin,Saint-Gervais-les-Bains,,43
,02/03/2023,23/10/2023,26/10/2023,242,242,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,43
,02/03/2023,23/10/2023,26/10/2023,480,480,Chambre Double Supérieure,,Les Roches Fleuries,Cordon,,43
,02/03/2023,23/10/2023,26/10/2023,382,382,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,43
,02/03/2023,23/10/2023,26/10/2023,328,328,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,43
,02/03/2023,23/10/2023,26/10/2023,261,261,Chambre Double Standard,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,43
,02/03/2023,23/10/2023,26/10/2023,672,672,Chambre Double ou Lits Jumeaux Standard,,Coeur des Neiges,Saint-Gervais-les-Bains,,43
,02/03/2023,23/10/2023,26/10/2023,471,471,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,43
,02/03/2023,23/10/2023,26/10/2023,1155,1155,Chambre Double Supérieure,,Flocons de Sel,Megève,,43
,02/03/2023,23/10/2023,26/10/2023,350,350,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,43
,02/03/2023,23/10/2023,26/10/2023,606,606,Chambre Double Confort,,Coeur de Megève,Megève,,43
,02/03/2023,23/10/2023,26/10/2023,1500,1500,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,43
,02/03/2023,23/10/2023,26/10/2023,371,371,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,43
,02/03/2023,23/10/2023,26/10/2023,279,279,Chambre Double,,Albert 1er,Albertville,,43
,02/03/2023,23/10/2023,26/10/2023,1383,1383,Chambre Double Club,,Les Fermes de Marie,Megève,,43
,02/03/2023,23/10/2023,26/10/2023,187,187,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,43
,02/03/2023,23/10/2023,26/10/2023,271,271,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,43
